customer_id,transaction_date,transaction_value
C101944,2024-07-06,30.41
C100984,2025-08-01,2.38
C101302,2024-12-26,66.29
C100628,2024-03-05,9.82
C100999,2025-10-06,34.89
C101901,2023-07-09,13.21
C100296,2024-10-04,14.6
C101399,2025-02-14,11.61
C100080,2024-07-30,158.06
C101229,2023-12-11,15.87
C101024,2024-12-30,46.6
C100801,2023-07-05,52.03
C101685,2023-03-18,41.14
C101978,2025-08-24,59.33
C101092,2024-11-05,4.9
C101179,2024-01-28,82.72
C100930,2025-07-14,332.05
C100792,2023-02-24,58.32
C101530,2024-02-14,113.84
C101607,2025-08-26,21.03
C101409,2025-04-22,73.19
C101808,2025-07-23,30.36
C100662,2025-09-10,20.4
C101884,2024-07-30,11.19
C101993,2024-06-02,24.8
C101373,2023-05-01,40.93
C100727,2025-08-07,21.78
C101423,2023-10-01,3.86
C101191,2025-06-11,9.32
C101484,2024-01-09,52.38
C101002,2023-08-13,102.51
C101049,2025-10-20,144.54
C101068,2023-10-11,127.81
C101643,2023-10-30,98.17
C101121,2025-07-11,32.04
C100290,2024-04-04,33.46
C101389,2023-08-28,145.23
C101376,2023-08-29,43.09
C100356,2025-08-15,10.14
C101079,2025-02-19,100.56
C101073,2025-03-09,126.67
C101180,2023-10-23,13.77
C101669,2024-05-26,28.21
C100287,2025-03-27,45.24
C101968,2025-10-06,147.04
C101694,2024-06-02,37.34
C101207,2023-03-12,5.29
C100347,2023-09-05,11.67
C101258,2023-07-18,6.35
C100741,2023-04-13,58.87
C101609,2024-05-25,98.82
C100944,2023-06-19,28.54
C100337,2023-05-15,13.43
C101116,2023-05-04,219.93
C101142,2023-08-04,104.09
C101652,2023-12-04,23.11
C101293,2025-04-26,322.42
C100420,2025-02-18,8.12
C101746,2025-02-18,31.95
C101011,2024-11-16,33.95
C100069,2024-09-24,61.34
C101756,2024-10-20,16.91
C100026,2025-09-21,92.3
C100918,2024-07-03,32.85
C100190,2024-09-30,12.59
C100016,2024-03-20,25.42
C101819,2024-03-22,78.3
C100996,2023-03-06,17.74
C100614,2025-09-07,11.25
C100839,2023-11-26,42.23
C100591,2023-06-09,160.96
C100501,2023-04-16,47.41
C100994,2024-02-07,60.48
C101297,2023-08-31,8.72
C100005,2023-03-20,17.11
C100856,2023-06-27,95.74
C101260,2023-09-08,45.21
C100007,2023-02-22,16.33
C100502,2023-02-10,1.0
C101629,2023-07-22,27.23
C101000,2025-02-21,157.13
C100940,2024-11-17,139.3
C101491,2025-01-29,11.61
C100694,2023-10-10,21.59
C101318,2023-06-03,35.59
C101092,2025-04-19,109.28
C101654,2025-09-04,19.82
C101333,2024-11-01,152.24
C101764,2023-02-14,196.37
C101324,2023-03-07,48.81
C101792,2023-08-21,1.0
C101431,2025-03-07,8.61
C100538,2024-10-29,11.31
C101994,2024-04-17,50.6
C101328,2024-01-13,230.75
C100126,2024-12-25,3.24
C101100,2023-06-13,14.52
C101603,2024-07-09,23.52
C100556,2023-08-25,103.67
C101432,2025-09-02,28.64
C100316,2023-11-19,35.88
C101957,2023-07-15,69.8
C100905,2024-09-11,25.87
C101766,2024-07-31,123.79
C100607,2024-10-10,2.58
C101981,2023-06-22,9.87
C101090,2023-01-12,39.33
C100534,2025-09-17,42.78
C101774,2024-05-13,40.55
C101675,2023-08-04,4.33
C100317,2024-07-20,6.09
C101572,2023-03-01,107.02
C101476,2024-11-21,88.37
C101785,2024-10-08,108.39
C100617,2024-08-23,75.39
C101928,2025-08-07,19.35
C100896,2023-12-29,87.72
C101229,2024-12-05,106.4
C101559,2024-02-06,87.78
C101569,2025-08-10,67.84
C101781,2023-04-19,158.5
C101688,2024-07-11,10.87
C100602,2023-04-18,11.75
C100415,2025-03-16,31.04
C101040,2023-07-08,46.25
C101720,2025-05-23,141.98
C101236,2025-01-29,23.75
C100955,2024-05-24,28.73
C100576,2025-04-15,22.25
C101459,2023-08-18,84.63
C101787,2025-08-08,45.78
C101101,2023-08-15,23.89
C101383,2023-05-05,60.49
C100651,2025-05-11,8.03
C100315,2024-08-02,4.61
C100653,2025-01-04,43.52
C100367,2023-08-22,16.4
C100493,2024-07-26,19.64
C101939,2023-02-11,210.74
C100846,2023-11-29,34.85
C100149,2024-12-19,56.99
C101459,2025-07-22,16.15
C101979,2024-04-22,128.05
C100193,2025-05-03,81.9
C101966,2025-08-05,78.47
C101247,2024-02-21,76.16
C100283,2023-03-10,15.6
C100576,2025-04-21,28.54
C101184,2024-02-01,107.96
C100145,2023-10-22,18.32
C101061,2023-01-04,102.33
C100987,2023-09-22,110.95
C100721,2024-12-15,32.29
C101622,2025-02-08,19.36
C101019,2023-11-29,30.56
C101181,2024-01-27,9.67
C101096,2025-08-19,27.9
C101646,2024-05-20,83.68
C100642,2024-03-12,51.74
C100557,2025-08-13,15.36
C100025,2024-12-02,8.87
C101681,2024-10-19,84.31
C100432,2025-08-09,88.12
C100299,2024-05-13,20.33
C100924,2023-11-22,8.04
C101697,2025-03-29,1.61
C101248,2024-06-10,69.49
C100908,2025-06-02,47.88
C101483,2024-09-23,4.05
C100344,2024-08-03,72.05
C100316,2024-04-21,3.0
C101746,2024-03-08,41.1
C101017,2024-02-26,13.35
C101477,2024-01-06,76.8
C100600,2024-09-24,35.57
C101671,2025-10-21,152.8
C101465,2024-10-04,11.49
C101417,2023-02-18,39.91
C101157,2024-04-15,8.92
C101249,2025-05-19,183.57
C101063,2025-02-26,4.25
C100516,2024-05-28,30.44
C100336,2024-03-20,80.39
C100789,2023-01-05,1.0
C100736,2023-06-03,76.6
C100666,2023-03-27,123.4
C100037,2025-08-21,49.4
C100693,2024-02-03,45.37
C100797,2024-08-12,29.96
C101138,2024-09-13,53.49
C100403,2025-01-30,73.57
C100542,2023-09-10,55.19
C100076,2024-11-29,10.01
C101977,2023-12-26,17.58
C100448,2024-06-13,85.49
C101838,2024-05-25,32.54
C101084,2024-06-01,13.41
C100791,2024-06-22,49.01
C101693,2024-02-21,114.48
C100397,2023-08-23,16.01
C101795,2024-07-27,16.23
C100862,2025-05-26,4.09
C101632,2023-05-16,135.22
C100798,2025-01-04,197.1
C100703,2025-07-06,131.98
C101577,2024-09-30,25.84
C100020,2023-11-24,149.85
C100064,2024-12-25,1.6
C100851,2025-02-12,12.49
C100965,2023-10-14,8.9
C101096,2023-11-06,19.3
C101282,2024-06-04,7.19
C100891,2024-11-05,36.1
C101462,2023-07-28,59.87
C100909,2025-02-15,2.6
C101690,2025-10-18,24.22
C100771,2024-01-24,59.35
C100248,2024-11-05,28.79
C100179,2025-04-01,24.89
C100745,2023-01-30,73.64
C101770,2025-08-18,17.01
C101534,2023-10-30,63.81
C100641,2025-01-27,9.99
C100794,2023-01-18,75.37
C100444,2025-01-24,42.35
C101948,2024-03-18,12.75
C101392,2024-03-03,2.38
C101708,2023-09-12,43.36
C101157,2024-03-16,47.1
C101608,2025-03-02,69.45
C100576,2024-09-15,150.07
C100610,2024-08-31,15.55
C101700,2025-05-30,83.39
C101989,2024-04-26,17.91
C101993,2023-07-08,83.05
C100524,2025-04-02,7.51
C101111,2023-03-16,10.4
C101053,2023-04-15,4.57
C101169,2024-11-08,1.22
C101182,2024-06-12,8.17
C100137,2024-01-01,130.32
C101767,2023-06-14,87.58
C100122,2024-08-10,156.23
C100669,2023-07-29,72.77
C101708,2024-01-27,1.57
C100127,2024-12-05,34.04
C101946,2025-08-31,9.39
C100796,2024-09-08,46.9
C101725,2024-08-17,46.11
C100171,2025-09-18,28.97
C101808,2023-11-18,17.72
C101721,2025-04-10,37.73
C100938,2024-04-01,35.43
C100402,2023-04-19,57.45
C100213,2024-11-14,4.17
C100363,2024-04-27,61.32
C100158,2024-09-12,6.23
C100965,2024-05-09,31.13
C101823,2025-05-02,106.7
C100428,2024-06-17,53.27
C100060,2025-06-04,32.05
C101770,2023-02-04,25.22
C100586,2023-01-22,49.54
C100210,2023-06-05,28.35
C100411,2023-01-15,53.52
C100298,2023-06-14,60.26
C101021,2024-08-20,61.21
C100197,2025-07-01,241.18
C100108,2024-12-04,3.61
C101174,2025-04-15,21.09
C101042,2025-01-22,5.57
C100832,2024-11-12,142.1
C100577,2023-02-07,12.41
C100625,2024-12-30,3.01
C100640,2025-07-20,36.53
C101580,2025-01-20,74.19
C100622,2024-11-16,53.21
C100572,2023-09-18,101.92
C100910,2024-08-18,58.87
C101048,2023-01-13,36.75
C100044,2024-08-20,27.36
C101080,2023-04-23,14.22
C101498,2023-10-30,112.79
C100463,2024-05-15,1.14
C100959,2024-11-26,87.62
C101425,2023-08-27,210.67
C100987,2024-01-04,3.28
C100266,2023-11-26,37.34
C101009,2023-03-19,51.22
C101117,2025-03-28,19.24
C100459,2024-03-15,10.07
C101398,2025-06-22,36.76
C101534,2024-10-21,9.14
C100889,2023-02-23,5.23
C100973,2024-11-22,76.37
C101489,2025-01-03,9.41
C101107,2025-05-19,1.05
C100890,2023-06-01,18.91
C100174,2024-05-10,91.08
C100334,2025-07-17,184.62
C101476,2023-07-20,52.4
C100017,2024-10-21,30.65
C100666,2023-10-04,26.5
C101139,2024-12-30,66.01
C101786,2023-07-02,71.1
C100789,2024-09-15,25.0
C101570,2025-01-04,87.03
C100257,2024-05-29,120.36
C101485,2023-01-19,2.65
C101846,2023-07-29,40.8
C101615,2024-02-23,1.78
C100097,2023-09-23,28.08
C100586,2025-02-16,120.74
C101125,2023-12-12,37.9
C100703,2023-10-06,35.64
C100448,2023-09-21,30.45
C101978,2023-04-21,2.94
C100605,2023-11-18,57.63
C100266,2024-03-31,42.97
C100787,2025-04-10,71.33
C100923,2024-12-26,20.05
C100901,2024-04-12,20.1
C100105,2023-03-27,107.03
C101107,2023-03-09,30.58
C101365,2024-10-25,31.39
C101426,2023-06-24,32.23
C101774,2024-05-02,70.92
C100023,2024-04-25,2.9
C101062,2025-04-10,6.9
C101394,2025-02-01,45.06
C100438,2025-05-16,21.25
C101098,2024-10-01,10.6
C100931,2025-02-20,153.08
C101398,2023-04-27,233.17
C100608,2024-11-11,102.5
C101287,2024-09-12,96.11
C101827,2023-12-11,17.27
C100414,2024-02-10,17.74
C100330,2025-04-18,132.91
C100364,2024-08-16,10.48
C100383,2023-11-07,54.29
C100223,2023-03-31,9.43
C101774,2025-04-14,68.72
C101438,2025-07-19,117.13
C100534,2024-06-21,13.0
C101555,2023-05-05,33.26
C100465,2023-08-24,1.0
C101640,2024-09-12,68.42
C101407,2024-05-01,94.41
C101824,2025-05-02,2.22
C100245,2025-02-27,185.27
C101266,2025-01-01,2.73
C101316,2024-03-27,61.71
C101736,2024-02-14,12.68
C101340,2023-06-09,39.26
C101863,2024-03-21,117.07
C101204,2023-02-04,41.9
C101041,2023-02-17,1.0
C100902,2023-02-21,106.84
C101387,2023-01-03,47.53
C101133,2025-05-06,63.98
C101110,2023-09-16,1.13
C100005,2023-09-13,26.41
C101766,2025-08-12,1.0
C101346,2024-07-07,42.64
C101469,2024-09-26,13.71
C101323,2024-10-19,26.51
C100376,2023-09-09,29.75
C100844,2025-09-22,7.34
C101204,2024-10-26,31.76
C100845,2025-09-16,9.96
C101288,2023-03-18,69.02
C100135,2023-02-14,9.06
C101267,2023-01-10,17.21
C101473,2023-12-17,56.4
C100133,2024-05-11,68.81
C100443,2024-05-09,36.09
C100935,2024-05-25,43.44
C101546,2025-04-07,52.82
C100935,2023-08-14,20.59
C101854,2025-07-28,39.06
C100892,2023-09-28,4.59
C101044,2025-07-02,4.24
C101464,2024-02-02,8.64
C101265,2025-01-17,1.0
C101988,2024-10-21,54.13
C100526,2024-03-18,38.7
C101411,2023-12-17,94.68
C100113,2023-02-07,5.72
C101106,2025-05-22,35.4
C101798,2025-09-16,45.46
C100158,2024-12-10,11.55
C101746,2023-12-12,53.29
C101077,2023-01-20,16.6
C100695,2023-08-18,93.93
C100326,2025-07-10,113.29
C101101,2024-02-25,3.91
C100142,2024-09-08,17.59
C101271,2024-04-29,12.0
C101572,2025-03-20,28.28
C101581,2023-11-28,41.52
C100007,2025-10-07,13.86
C101291,2025-08-17,54.16
C100643,2024-07-28,123.08
C101001,2024-10-16,7.35
C101821,2024-04-23,26.06
C101326,2025-04-01,47.87
C101146,2025-09-08,27.83
C101247,2023-07-14,59.15
C101638,2024-09-04,1.38
C101603,2023-05-26,46.03
C101494,2023-11-21,7.33
C101316,2024-02-02,2.68
C100360,2024-08-07,2.75
C100512,2023-09-14,26.98
C100311,2025-03-08,24.09
C101501,2025-03-25,14.68
C101528,2025-07-07,26.45
C100932,2023-06-18,34.97
C101159,2024-06-27,12.08
C100723,2024-08-11,122.79
C101624,2023-02-17,60.87
C100791,2023-08-04,100.28
C100744,2024-11-18,112.4
C100882,2024-11-25,19.89
C101388,2024-03-12,134.38
C100947,2025-02-02,20.62
C101526,2025-09-03,122.05
C100058,2023-02-16,102.61
C100910,2024-10-29,7.78
C100314,2024-05-31,88.66
C100622,2025-01-24,1.0
C100564,2025-10-11,26.12
C100793,2023-03-13,40.67
C100895,2024-10-07,22.24
C101197,2024-09-08,1.61
C101933,2025-01-19,47.8
C100372,2023-03-28,6.35
C100136,2024-03-23,45.02
C100453,2024-02-23,6.05
C100120,2024-08-17,7.49
C100064,2025-06-11,62.6
C101511,2023-07-27,5.42
C100151,2024-09-20,50.76
C100612,2023-10-27,20.05
C101860,2024-10-08,29.81
C101521,2023-05-22,12.64
C100030,2023-05-04,30.88
C101371,2025-01-04,22.47
C100501,2023-04-07,70.18
C101365,2023-12-05,88.79
C100037,2025-03-19,8.22
C101371,2023-10-26,82.23
C101099,2025-06-04,70.44
C101222,2023-11-01,186.25
C101441,2023-02-17,63.8
C101485,2023-10-06,32.06
C101004,2023-08-03,129.57
C101792,2025-04-06,1.0
C100710,2024-01-11,18.13
C100285,2024-10-07,26.91
C100580,2024-04-05,61.65
C100022,2024-01-21,4.36
C100757,2023-06-03,87.43
C101942,2025-09-26,70.02
C100224,2024-04-14,41.57
C100369,2024-03-07,162.75
C100715,2024-06-21,1.67
C101854,2024-07-28,49.08
C100668,2024-07-24,25.93
C100502,2023-02-02,31.68
C100113,2023-01-08,12.36
C100619,2025-07-01,15.74
C100226,2025-07-20,23.12
C101618,2025-08-26,74.3
C100489,2023-10-12,101.97
C101886,2023-12-01,218.9
C101723,2024-03-05,165.02
C101730,2023-08-06,23.76
C101266,2024-06-28,41.66
C101848,2023-04-06,16.17
C101049,2023-01-03,79.33
C101503,2025-09-03,113.72
C101121,2023-04-05,5.04
C100603,2024-05-15,229.6
C101964,2023-08-02,60.78
C100817,2024-01-09,23.89
C101999,2025-08-19,1.0
C101019,2023-02-04,3.37
C101134,2024-01-31,18.25
C100012,2023-11-21,9.29
C100978,2025-08-08,3.35
C100895,2023-10-01,15.57
C101690,2023-06-01,2.39
C101821,2025-09-10,11.12
C100429,2024-11-22,12.52
C100450,2024-04-26,20.08
C101789,2025-08-29,24.88
C100452,2024-09-24,25.95
C100063,2023-02-04,4.09
C101410,2024-11-09,156.94
C101465,2024-06-24,75.65
C101430,2024-10-06,12.63
C100726,2024-03-14,6.02
C100728,2025-01-27,15.4
C101990,2025-08-12,61.39
C101944,2023-02-15,1.76
C100343,2024-12-16,50.82
C100410,2024-12-28,56.56
C101186,2023-01-29,1.0
C100429,2023-10-11,99.15
C100578,2024-01-20,45.69
C100043,2023-04-17,80.45
C100474,2023-02-18,24.34
C101136,2023-01-18,64.5
C101197,2025-07-27,1.0
C101257,2023-04-11,15.61
C100839,2024-07-22,47.78
C100095,2024-08-30,24.84
C101242,2025-04-10,6.42
C100097,2023-12-09,1.33
C100277,2023-12-01,21.51
C101414,2023-11-17,3.05
C101623,2023-11-08,13.89
C100234,2023-09-12,38.65
C100794,2023-08-28,88.63
C101684,2023-05-30,153.14
C101352,2023-05-29,20.6
C101842,2024-11-17,118.67
C100345,2024-07-14,28.64
C101243,2024-12-30,87.61
C100264,2024-05-11,79.0
C100636,2025-06-11,12.01
C101974,2025-10-19,22.01
C101171,2025-06-02,11.32
C101907,2023-07-05,33.73
C101711,2023-03-04,52.02
C100423,2023-08-14,16.56
C100015,2025-05-06,59.53
C100942,2023-09-15,4.8
C100168,2025-09-11,38.39
C100509,2024-01-05,28.14
C101604,2024-04-01,30.27
C100202,2023-09-18,1.0
C101952,2023-03-30,257.05
C100368,2025-07-25,22.97
C101154,2024-08-06,61.47
C101667,2024-07-24,7.28
C101379,2025-06-17,91.89
C100096,2024-06-14,29.01
C101743,2023-01-15,57.19
C101677,2023-05-26,8.75
C100640,2024-04-20,1.25
C100213,2024-02-12,35.84
C101912,2023-07-25,26.02
C101968,2023-01-14,115.29
C101391,2023-12-07,7.95
C100777,2024-10-25,124.34
C100648,2024-07-11,5.22
C100873,2023-02-15,157.9
C101982,2023-06-30,96.44
C101454,2023-12-08,167.54
C100855,2023-11-30,32.22
C101034,2024-11-07,72.67
C101161,2023-06-11,10.32
C100080,2024-11-12,79.35
C100577,2023-12-12,7.8
C101438,2025-06-06,150.56
C100817,2024-10-04,51.27
C101638,2024-10-06,55.92
C101472,2024-05-14,1.0
C100829,2024-03-18,23.8
C100366,2024-07-10,18.17
C101979,2025-07-07,70.31
C100771,2025-04-19,121.0
C101710,2023-03-04,71.48
C101413,2025-03-03,47.46
C101753,2023-04-01,48.56
C100110,2023-11-05,45.61
C101930,2025-09-18,43.7
C100799,2025-07-14,4.36
C100002,2024-06-17,39.56
C101564,2024-12-14,26.3
C100995,2025-08-30,148.95
C100852,2024-10-06,127.47
C101379,2025-06-29,10.97
C101608,2023-04-19,44.18
C100597,2024-09-15,5.41
C101097,2025-05-18,24.43
C101689,2025-05-21,7.18
C101727,2024-04-15,25.09
C100671,2024-03-09,40.75
C101306,2024-12-13,45.99
C100107,2024-05-21,88.09
C100989,2024-03-12,62.33
C101287,2025-06-03,27.3
C101231,2024-02-09,122.99
C100910,2025-08-16,225.96
C100441,2025-08-05,5.97
C101090,2025-05-13,145.75
C100984,2023-05-01,26.96
C101328,2023-08-20,50.57
C100894,2023-09-01,58.96
C100856,2023-05-24,25.61
C100448,2023-01-31,25.31
C101265,2025-04-20,115.84
C101450,2024-08-19,164.84
C100123,2024-01-03,81.59
C100853,2023-08-24,5.68
C101683,2025-05-06,48.02
C101971,2024-10-31,52.83
C101801,2024-06-02,15.02
C100586,2025-08-18,81.26
C101904,2023-07-13,60.85
C101006,2024-11-07,41.43
C101715,2025-04-22,79.03
C100732,2024-11-23,26.78
C100576,2023-11-03,97.72
C100111,2025-03-25,1.76
C100405,2023-11-25,14.53
C100136,2025-10-02,10.54
C100166,2025-06-05,44.21
C101052,2023-04-11,31.62
C100882,2025-08-19,101.56
C101730,2023-06-13,41.98
C100517,2024-06-21,35.17
C101978,2024-05-23,34.66
C100892,2023-05-15,127.42
C100562,2023-05-29,9.76
C100248,2023-02-07,32.2
C101898,2024-08-15,32.16
C100921,2025-01-14,57.33
C100595,2024-09-23,10.32
C100261,2025-06-28,112.18
C100870,2025-09-22,143.61
C101477,2024-11-25,65.15
C100079,2023-10-09,4.14
C101919,2023-08-31,94.68
C100444,2025-05-24,15.37
C100660,2024-07-16,32.8
C101875,2023-03-25,70.68
C101054,2024-05-10,16.49
C101204,2023-06-24,7.56
C100746,2024-12-29,199.8
C100718,2025-04-19,40.56
C101184,2023-04-16,39.17
C100637,2025-06-25,4.46
C101648,2024-02-24,32.38
C100375,2023-11-25,55.47
C101087,2025-02-20,294.0
C100865,2023-04-25,23.99
C100359,2024-11-17,1.0
C101188,2025-03-01,5.64
C100189,2024-01-24,123.29
C101048,2025-10-18,145.36
C100440,2024-09-29,35.23
C101557,2023-01-09,49.8
C100917,2024-08-18,34.71
C101769,2023-04-07,39.83
C100839,2024-10-20,5.44
C100130,2024-02-28,33.95
C101501,2024-01-02,41.9
C100605,2025-10-07,107.02
C101970,2025-03-20,15.97
C101964,2025-06-21,3.9
C100122,2025-02-19,24.43
C100953,2023-12-12,48.27
C101133,2024-12-19,21.34
C100179,2025-02-08,6.7
C101447,2025-02-22,73.46
C101085,2024-04-28,36.36
C101195,2024-07-03,45.31
C101494,2025-09-05,64.44
C100720,2023-07-09,15.96
C101342,2023-07-06,47.54
C100889,2024-11-19,89.11
C100079,2023-03-11,80.56
C101798,2024-02-27,47.88
C101501,2023-02-17,175.88
C101482,2024-08-10,39.56
C101896,2024-08-08,7.16
C100489,2024-06-29,4.82
C100989,2024-03-19,33.52
C101612,2023-02-28,48.27
C101736,2024-10-27,68.59
C101187,2024-08-14,67.84
C100337,2025-03-26,32.42
C101587,2025-10-15,20.31
C101961,2024-02-07,12.46
C100172,2023-03-06,11.82
C101436,2023-06-23,2.25
C100688,2024-08-29,22.16
C101811,2024-08-17,65.9
C100375,2025-10-19,16.5
C100504,2024-02-02,23.58
C100362,2024-06-29,32.92
C101888,2023-07-08,191.34
C100618,2024-07-09,24.54
C100402,2025-07-16,4.33
C100153,2024-06-18,3.55
C101192,2024-10-05,30.24
C100320,2025-04-07,73.81
C100820,2023-05-30,101.65
C100055,2025-04-09,53.25
C100779,2024-12-31,136.93
C100705,2025-03-28,42.08
C101442,2025-06-08,160.54
C100697,2023-10-17,19.54
C101982,2024-12-24,11.04
C101209,2024-01-04,12.4
C100366,2024-12-08,24.75
C100843,2023-07-22,10.44
C100362,2025-01-26,10.48
C100977,2025-01-26,19.83
C100219,2024-11-16,33.06
C101633,2024-07-17,13.68
C100772,2025-02-19,77.79
C101466,2024-05-25,79.55
C101317,2024-10-20,2.66
C101476,2023-10-21,14.9
C100349,2024-05-17,6.38
C100641,2024-08-02,50.71
C100441,2024-01-18,12.06
C100809,2025-05-17,8.6
C101939,2024-09-30,109.11
C101833,2025-05-20,46.91
C100027,2023-01-30,70.35
C101977,2023-05-23,7.13
C100307,2023-09-23,20.57
C101374,2023-09-21,90.91
C100764,2025-02-03,55.54
C101190,2025-06-20,67.42
C101112,2023-06-13,132.18
C101504,2025-07-23,8.26
C101169,2025-05-26,31.28
C100841,2023-06-01,19.62
C101263,2024-04-24,131.38
C100954,2025-04-25,124.0
C101403,2023-08-09,136.69
C101091,2023-04-07,32.02
C101580,2024-02-20,53.08
C100902,2024-10-21,6.21
C100348,2024-08-24,29.51
C100216,2024-11-18,51.34
C100918,2024-12-03,60.91
C101331,2024-04-27,10.37
C101080,2023-11-09,29.74
C101200,2024-09-30,107.09
C101252,2024-11-11,6.3
C101627,2024-08-31,77.98
C100900,2023-05-14,57.16
C100634,2025-06-23,23.2
C100923,2025-08-06,1.29
C100699,2023-04-05,62.34
C100893,2024-05-31,64.98
C100459,2023-05-23,14.55
C101123,2025-09-09,111.99
C101482,2024-01-05,28.54
C100915,2025-03-10,36.01
C101839,2023-03-15,9.29
C101848,2023-12-21,111.58
C101687,2024-01-19,46.81
C100181,2023-11-16,20.77
C100936,2025-07-13,58.29
C100546,2024-02-21,9.13
C100753,2025-05-21,3.5
C100550,2025-02-03,11.46
C101349,2025-10-07,10.52
C100100,2023-07-23,41.66
C101117,2024-10-23,7.95
C100747,2023-12-08,29.13
C100571,2024-02-07,95.34
C100812,2023-11-06,1.57
C100135,2024-05-28,56.91
C100861,2025-09-01,5.76
C100172,2024-05-11,18.01
C100891,2023-03-24,140.2
C101071,2024-10-26,28.32
C101826,2025-06-15,50.01
C100033,2023-09-10,8.76
C100082,2024-10-18,86.43
C100193,2023-08-18,12.81
C101739,2025-07-08,27.38
C101056,2025-08-13,39.97
C101451,2023-10-20,48.86
C101871,2023-04-27,104.62
C101098,2024-02-19,38.68
C101695,2025-06-11,5.78
C100543,2023-02-14,102.03
C100599,2024-09-21,35.69
C101827,2024-04-07,15.33
C101609,2023-05-12,32.95
C100756,2023-07-11,48.96
C100049,2025-04-06,53.76
C101523,2025-10-20,16.4
C101957,2025-03-26,1.45
C101895,2024-06-17,51.85
C100855,2023-05-30,44.72
C101152,2025-08-16,20.54
C101678,2024-10-25,16.11
C100427,2025-06-01,3.62
C100732,2025-01-20,2.19
C100847,2023-01-02,16.59
C101218,2025-07-14,6.05
C101814,2025-04-25,50.31
C101887,2023-02-21,48.23
C101633,2024-02-03,34.71
C101825,2025-01-07,16.49
C101738,2023-01-24,44.47
C101888,2025-09-12,147.25
C100246,2025-06-10,4.61
C101443,2023-10-18,16.94
C101077,2024-09-16,47.6
C101346,2024-06-16,17.52
C101195,2024-04-28,16.27
C100934,2023-08-29,25.25
C101118,2023-03-07,26.96
C100108,2024-12-12,35.94
C100283,2025-01-09,14.86
C100597,2025-09-11,55.46
C100918,2024-02-27,9.33
C101776,2023-09-25,180.84
C100714,2025-06-10,68.57
C101248,2023-09-13,13.69
C101222,2025-04-15,13.1
C100540,2024-09-29,54.19
C100066,2025-06-08,64.95
C101467,2025-10-05,32.36
C101408,2023-11-16,60.66
C100881,2025-06-30,27.72
C101358,2025-08-02,33.82
C100601,2024-05-12,76.8
C101968,2025-08-28,1.92
C101047,2024-01-13,1.0
C101779,2023-06-27,64.39
C100909,2025-07-11,1.0
C101089,2024-04-30,27.17
C100137,2023-10-24,25.36
C100357,2025-07-06,178.87
C101390,2024-02-13,6.97
C100228,2025-05-29,7.06
C100102,2024-11-16,31.02
C100562,2025-09-02,146.23
C101918,2024-11-03,68.54
C100867,2024-02-26,1.17
C100127,2023-06-21,62.42
C100896,2024-08-08,213.79
C101906,2024-06-06,32.28
C100795,2024-10-18,144.76
C100937,2025-05-23,65.55
C100191,2023-08-28,1.2
C101951,2023-06-04,12.26
C100793,2025-05-07,42.43
C101847,2023-11-21,36.37
C101016,2023-07-19,11.16
C101471,2024-06-04,41.19
C100806,2023-03-17,45.8
C101992,2024-07-07,12.44
C100134,2025-03-11,43.17
C101910,2023-05-27,24.92
C100544,2024-01-01,35.94
C101106,2024-03-15,60.69
C100938,2025-01-12,34.66
C101002,2025-01-08,76.25
C101679,2025-02-03,20.81
C101518,2024-05-20,79.38
C101347,2024-06-08,12.02
C101126,2023-03-15,21.5
C101188,2023-08-24,1.0
C100794,2025-10-20,87.27
C101062,2025-01-09,4.3
C101959,2024-08-28,1.76
C100357,2024-11-09,28.46
C101001,2024-04-26,69.73
C101124,2024-02-05,56.95
C100240,2025-04-24,11.41
C101143,2023-11-13,11.62
C100459,2023-12-25,61.61
C100573,2023-02-15,76.73
